X,Y,stationid,highwayid,milepost,locationte,length,upstream,downstream,stationcla,numberlane,length_mid,downstre_1,upstream_m,agencyid,opposite_s,segment_ge,start_date,end_date,latitude
-122.678496496557116,45.579321305587086,3123,1,305.600000000000023,I-5NB N. of Lombard off-ramp,0.400000000000000,1021,3124,1,3,0.400000000000000,,,3123,3173,"SRID=3857;LINESTRING(-13656510.554 5712627.79,-13656510.5409 5712632.4151,-13656509.2156 5712694.0974,-13656508.8048 5712744.3247,-13656508.0543 5712854.2899,-13656507.4128 5712948.1541,-13656507.9525 5713322.0103,-13656507.5611 5713433.8055,-13656509.21",2012-12-31 23:00:00-08,2015-06-02 15:00:00-07,
-122.6785004658433,45.554458670753569,1019,1,303.879999999999995,Going St NB,0.460000000000000,3171,1020,1,2,0.460000000000000,,,1019,1033,"SRID=3857;LINESTRING(-13656512.0071 5708778.9996,-13656509.8635 5708984.4374,-13656509.4248 5709128.8899,-13656507.2396 5709320.7106,-13656506.3118 5709491.4628,-13656505.362 5709666.0675,-13656505.4001 5709714.5896,-13656503.9097 5709830.4023)",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.678574867488535,45.572377470528899,1021,1,305.120000000000005,Portland Blvd NB,0.600000000000000,1020,3123,1,2,0.600000000000000,,,1021,1031,"SRID=3857;LINESTRING(-13656508.436 5711271.3898,-13656508.461 5711531.3594,-13656513.5568 5711765.0898,-13656515.2402 5711904.3379,-13656516.8157 5712133.1981,-13656514.1714 5712304.4581,-13656511.3145 5712461.1116,-13656510.7657 5712553.7915,-13656510.5",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.838341797212792,45.530735842118155,1085,11,65.900000000000006,Cornell Rd EB,1.530000000000000,1083,1086,,3,1.530000000000000,66.650000000000006,65.120000000000005,195,,"SRID=3857;LINESTRING(-13675882.2964296 5706317.28889265,-13675383.5462843 5706047.66510875,-13675174.5078004 5705935.76963456,-13674877.4223121 5705776.08108597,-13674754.1815466 5705710.10648521,-13674704.8000768 5705683.66995788,-13674448.4691912 57055",2015-06-03 00:00:00-07,,
-122.665674965818496,45.532878774030117,1035,2,302.170000000000016,Wheeler SB,0.690000000000000,3121,3120,,2,0.690000000000000,302.339999999999975,301.649999999999977,177,,"SRID=3857;LINESTRING(-13655058.9905898 5704537.1478089,-13655057.5856676 5704590.84109437,-13655056.468331 5704633.52810982,-13655044.2839498 5704988.07180503,-13655047.4358007 5705140.99736761,-13655044.3602091 5705388.32227775,-13655044.3123895 5705475",2015-06-03 00:00:00-07,,
-122.678697028116403,45.5575678430192,1032,2,304.079999999999984,Alberta St SB,0.480000000000000,1031,1033,,3,0.480000000000000,304.470000000000027,303.990000000000009,181,,"SRID=3857;LINESTRING(-13656531.1221056 5709517.62903042,-13656530.4771813 5709564.84866138,-13656530.4448189 5709695.08111076,-13656526.1386065 5710117.3052902,-13656524.153772 5710283.84318195,-13656530.3863801 5710652.55479119)",2015-06-03 00:00:00-07,,
-122.678679753283845,45.568729030057781,1031,2,304.850000000000023,Portland Blvd SB,0.660000000000000,1030,1032,,3,0.660000000000000,305.129999999999995,304.470000000000027,182,,"SRID=3857;LINESTRING(-13656530.3863801 5710652.55479119,-13656532.799551 5710929.47458986,-13656530.6375317 5711294.77119563,-13656527.9997078 5711492.53814306,-13656535.8784043 5712102.63219536,-13656535.5957839 5712133.17420853)",2015-06-03 00:00:00-07,,
-122.578928090322506,45.384427526687759,3002,3,11.050000000000001,I-205 NB @ Park Place,0.390000000000000,1144,1042,1,3,0.390000000000000,,,271,3001,"SRID=3857;LINESTRING(-13645696.1648 5681402.2613,-13645680.737 5681425.8565,-13645649.6402 5681479.7365,-13645623.2375 5681527.3228,-13645609.9091 5681555.5327,-13645599.4436 5681580.4086,-13645588.9323 5681605.199,-13645579.2698 5681632.707,-13645568.37",2012-12-31 23:00:00-08,,
-122.495186213120633,45.542177118801433,3143,7,12.160000000000000,I-84 EB @ 162nd,0.780000000000000,3141,3145,1,3,0.780000000000000,,,288,3144,"SRID=3857;LINESTRING(-13636875.3771 5707274.8556,-13636762.023 5707272.6818,-13636478.8686 5707274.894,-13636327.1097 5707279.9515,-13635320.5526 5707297.4906,-13635100.555 5707301.3281)",2012-12-31 23:00:00-08,,
-122.449414064970838,45.539179438370326,3147,7,14.400000000000000,I-84 EB @ 207th,1.070000000000000,3145,3149,1,3,1.070000000000000,,,290,3148,"SRID=3857;LINESTRING(-13632552.2446 5707017.1559,-13632464.724 5707004.345,-13632391.763 5706991.5763,-13632272.6207 5706971.9791,-13631890.233 5706903.1376,-13631809.3203 5706888.7652,-13631704.3091 5706869.1301,-13631554.5336 5706843.9778,-13631537.006",2012-12-31 23:00:00-08,,
-122.418787173540579,45.539705915574707,3151,7,15.940000000000000,I-84 EB @ 238th,0.860000000000000,3149,3183,1,3,0.860000000000000,,,292,3152,"SRID=3857;LINESTRING(-13628457.7994 5707036.6067,-13628417.1314 5707021.4885,-13628385.1861 5707010.0766,-13628302.8745 5706979.9689,-13628257.8772 5706964.1551,-13628216.0053 5706950.0552,-13628173.8913 5706936.7453,-13628137.0945 5706925.9701,-13628099",2012-12-31 23:00:00-08,,
-122.678681832644429,45.578553973606603,1029,2,305.509999999999991,Lombard WB to SB,0.100000000000000,3173,1030,1,3,0.100000000000000,,,1029,3123,"SRID=3857;LINESTRING(-13656528.172 5713175.2769,-13656528.6136 5712959.7447)",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.678688099154513,45.576931398927492,1030,2,305.399999999999977,Lombard EB to SB,0.330000000000000,1029,1031,,3,0.330000000000000,305.459999999999980,305.129999999999995,183,,"SRID=3857;LINESTRING(-13656535.5957839 5712133.17420853,-13656532.486103 5712469.14232533,-13656528.8775294 5712830.78637356,-13656528.8299609 5712854.13571985,-13656528.6136026 5712959.74456653)",2015-06-03 00:00:00-07,,
-122.678681831734181,45.578554179688503,1029,2,305.509999999999991,Lombard WB to SB,0.100000000000000,3173,1030,,3,0.100000000000000,305.560000000000002,305.459999999999980,184,,"SRID=3857;LINESTRING(-13656528.6136026 5712959.74456653,-13656528.1719295 5713175.27681025)",2015-06-03 00:00:00-07,,
-122.400150635854516,45.544567706643413,3183,7,16.899999999999999,I-84 EB @ Marine Dr,0.500000000000000,3151,0,1,2,0.500000000000000,,,293,3202,"SRID=3857;LINESTRING(-13626589.122 5707358.3439,-13626492.9621 5707415.2466,-13626402.9778 5707460.8584,-13626334.37 5707495.0713,-13626281.4615 5707522.2902,-13626236.0569 5707543.274,-13626187.043 5707562.2922,-13626127.9636 5707580.1494,-13626052 5707",2013-01-30 13:00:00-08,,
-122.679332623743619,45.584092349822818,3174,2,305.920000000000016,I-5 SB N. of Columbia off-ramp,0.190000000000000,1028,3173,1,3,0.190000000000000,,,3174,3124,"SRID=3857;LINESTRING(-13656618.3168 5714011.295,-13656606.9587 5713966.5277,-13656587.4007 5713908.5895,-13656577.8489 5713874.6784,-13656570.2603 5713844.293,-13656562.1157 5713807.683,-13656554.0539 5713767.6237,-13656546.7422 5713726.323,-13656540.149",2004-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.842551171350053,45.53258983175752,1136,12,65.650000000000006,Bethany to US26 WB,1.380000000000000,1095,1129,1,2,1.380000000000000,,,1136,1085,"SRID=3857;LINESTRING(-13673378.7417 5705008.6375,-13673590.052 5705122.7765,-13673807.442 5705240.9548,-13673994.5548 5705340.8552,-13674256.8696 5705481.6452,-13674343.5389 5705528.1599,-13674731.4584 5705739.4097,-13674738.0864 5705742.9629,-13675093.5",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.679592156242521,45.584770577537803,1028,2,305.970000000000027,Columbia Blvd SB,0.340000000000000,1147,3174,,3,0.340000000000000,306.290000000000020,305.949999999999989,185,,"SRID=3857;LINESTRING(-13656618.3168043 5714011.29482573,-13656643.3053531 5714109.78349148,-13656712.9845147 5714330.12016256,-13656773.2277871 5714516.17847549,-13656789.8609758 5714567.55006988,-13656852.8899967 5714764.80095799)",2015-06-03 00:00:00-07,,
-122.683418261802458,45.593495733262678,1147,2,306.600000000000023,I-5 SB at Victory,0.690000000000000,1027,1028,,3,0.690000000000000,306.980000000000018,306.290000000000020,186,,"SRID=3857;LINESTRING(-13656852.8899967 5714764.80095799,-13656863.5130724 5714798.04583438,-13656957.6551865 5715103.46203672,-13656995.6223601 5715254.56845719,-13657112.1224554 5715622.63750296,-13657129.7363139 5715676.56115977,-13657138.5279169 57157",2015-06-03 00:00:00-07,,
-122.682845897264073,45.604154089160389,1027,2,307.350000000000023,Marine Dr/99e to SB I-5,0.650000000000000,1026,1147,,3,0.650000000000000,307.629999999999995,306.980000000000018,187,,"SRID=3857;LINESTRING(-13657163.9557423 5716293.63690037,-13657079.196475 5716714.01558948,-13657051.6797399 5716870.62777745,-13657020.7306431 5717006.19697671,-13656994.235389 5717129.28340046,-13656990.4875869 5717146.69486821,-13656938.3158586 5717389",2015-06-03 00:00:00-07,,
-122.67917067835387,45.611684595528423,1026,2,307.899999999999977,Jantzen Beach SB,0.750000000000000,0,1027,,3,0.750000000000000,308.379999999999995,307.629999999999995,188,,"SRID=3857;LINESTRING(-13656820.52287 5717768.74317201,-13656807.5744362 5717795.63513743,-13656780.5174716 5717854.74852863,-13656761.2519741 5717896.74779768,-13656699.8846165 5718036.89362604,-13656609.6278957 5718259.88377493,-13656569.8866913 5718376",2015-06-03 00:00:00-07,,
-122.92270876927418,45.562560827540821,1081,11,61.250000000000000,Helvetia EB,0.710000000000000,3178,1082,,2,0.710000000000000,61.859999999999999,61.149999999999999,190,,"SRID=3857;LINESTRING(-13683896.3984864 5710636.87015331,-13683494.6548607 5710414.07856662,-13683314.0785292 5710314.46799181,-13682988.9425971 5710140.65329372,-13682445.3145332 5709854.7173068)",2015-06-03 00:00:00-07,,
-122.900454033089787,45.554171871563845,1082,11,62.469999999999999,Cornelius Ps Rd EB,0.780000000000000,1081,1128,,2,0.780000000000000,62.640000000000001,61.859999999999999,191,,"SRID=3857;LINESTRING(-13682445.3145332 5709854.7173068,-13682375.0381506 5709817.75045488,-13682111.7350888 5709677.33544005,-13682023.4988725 5709627.32989895,-13681965.0185409 5709594.3313752,-13681912.7876626 5709566.90627726,-13681252.2456514 5709210",2015-06-03 00:00:00-07,,
-122.926341660952332,45.563965347706088,3178,11,61.049999999999997,US26 EB @ Helvetia,1.220000000000000,1138,1081,,2,1.220000000000000,61.149999999999999,59.930000000000000,259,,"SRID=3857;LINESTRING(-13686368.135277 5711959.52823849,-13685972.2646937 5711748.49756053,-13685134.3291601 5711295.94358241,-13684828.62169 5711130.14593235,-13684486.7871879 5710943.51536927,-13684081.4953817 5710739.39387142,-13684079.1982938 5710738.",2015-06-03 00:00:00-07,,
-122.657255747296304,45.349540749387216,1115,4,6.090000000000000,10th Street to I-205 SB,1.110000000000000,3104,3195,1,2,1.110000000000000,,,233,3102,"SRID=3857;LINESTRING(-13652494.1833 5676607.8319,-13652507.5446 5676606.2999,-13652635.815 5676585.383,-13652757.1016 5676557.4332,-13652908.4484 5676517.9158,-13653005.1117 5676490.8697,-13653078.1238 5676468.7457,-13653173.7784 5676446.2437,-13653258.4",2014-01-01 00:00:00-08,,
-122.600846592190393,45.365486835766298,1103,4,9.289999999999999,ORE 99E SB,0.870000000000000,1102,1104,1,2,0.870000000000000,,,234,1041,"SRID=3857;LINESTRING(-13647032.4891 5679916.7842,-13647061.2929 5679868.3169,-13647107.404 5679793.712,-13647143.0596 5679740.7633,-13647176.6625 5679692.3013,-13647215.8967 5679640.3915,-13647246.5963 5679605.5673,-13647276.3075 5679572.7679,-13647316.2",2014-01-01 00:00:00-08,,
-122.587434179187042,45.374808204203184,1102,4,10.240000000000000,Park Place SB,0.880000000000000,3001,1103,1,3,0.880000000000000,,,236,1144,"SRID=3857;LINESTRING(-13645749.0606 5681388.3346,-13645767.3178 5681360.5649,-13645798.2113 5681315.8211,-13645839.1351 5681266.735,-13645903.2213 5681194.5374,-13645978.9185 5681115.4354,-13646088.2352 5681003.564,-13646260.1847 5680829.921,-13646337.92",2014-01-01 00:00:00-08,,
-122.571346688909458,45.406910224686548,1100,4,12.670000000000000,Clackamas Hwy SB,1.170000000000000,1099,1101,1,3,1.170000000000000,,,238,1043,"SRID=3857;LINESTRING(-13644750.7972 5686603.7679,-13644663.751 5686246.9851,-13644649.1797 5686196.8917,-13644628.4202 5686111.0663,-13644613.8203 5686052.9264,-13644601.9198 5685993.5005,-13644590.2305 5685923.4991,-13644587.1147 5685899.5113,-13644583.",2014-01-01 00:00:00-08,,
-122.678998257318895,45.61148509296757,1025,1,307.899999999999977,Jantzen Beach NB,0.700000000000000,1024,0,,3,0.700000000000000,308.379999999999995,307.680000000000007,172,,"SRID=3857;LINESTRING(-13656136.6641309 5719344.76345801,-13656227.4245171 5719126.14211576,-13656390.6008591 5718725.06119026,-13656468.6458361 5718541.00994776,-13656472.1457332 5718532.75315705,-13656487.7731231 5718495.89948282,-13656671.4809227 57180",2015-06-03 00:00:00-07,,
-122.678526016976278,45.548461521814886,3171,1,303.470000000000027,I-5 NB off-ramp,0.680000000000000,3169,1019,,2,0.680000000000000,303.680000000000007,303.000000000000000,254,,"SRID=3857;LINESTRING(-13656512.0071021 5708778.99943326,-13656512.7037452 5708712.23302647,-13656512.1488216 5708469.43202011,-13656510.8135854 5708243.14188329,-13656511.6215586 5708191.28424645,-13656508.635794 5708153.1748629,-13656502.7645292 5708118",2015-06-03 00:00:00-07,,
-122.926250948263956,45.564183111318187,3158,12,61.049999999999997,US26 WB @ Helvetia,1.270000000000000,3159,0,,2,1.270000000000000,61.770000000000003,60.500000000000000,260,,"SRID=3857;LINESTRING(-13682618.4179176 5709988.32650681,-13683632.35082 5710532.4051851,-13684079.0123823 5710777.67691136,-13684082.9736042 5710779.75376055,-13684669.6901341 5711087.18909279,-13685214.490798 5711380.24048137)",2015-06-03 00:00:00-07,,
-122.899933023555548,45.554235081554822,3159,12,62.479999999999997,US 26 WB @ Cornelius Pass,1.590000000000000,1129,3158,,2,1.590000000000000,63.359999999999999,61.770000000000003,261,,"SRID=3857;LINESTRING(-13679347.1235775 5708225.50473924,-13680717.6633517 5708963.51904351,-13681148.8786911 5709195.66727986,-13681256.6832813 5709254.01945418,-13682022.043094 5709668.24243051,-13682618.4179176 5709988.32650681)",2015-06-03 00:00:00-07,,
-122.81121512674197,45.5204826717342,1086,11,67.400000000000006,Murray Rd EB,1.330000000000000,1085,1087,,3,1.330000000000000,67.980000000000004,66.650000000000006,196,,"SRID=3857;LINESTRING(-13672782.2021584 5704645.90280645,-13672211.6109876 5704337.74933563,-13671871.5345128 5704153.45028995,-13671786.4576795 5704107.40638261,-13671567.3015694 5703988.79027357,-13671330.2315399 5703862.32740239,-13671155.3400789 57037",2015-06-03 00:00:00-07,,
-122.678794021736252,45.547212326312859,3122,6,4.090000000000000,I-405 SB off-ramp,1.040000000000000,0,1137,,2,1.040000000000000,4.200000000000000,3.160000000000000,253,,"SRID=3857;LINESTRING(-13657275.898956 5706338.91692581,-13656865.9892466 5706823.64949775,-13656637.5899037 5707079.16137167,-13656584.1767823 5707141.30024034,-13656481.5391337 5707260.69872587,-13656423.2358908 5707335.95311718,-13656390.5391882 570737",2015-06-03 00:00:00-07,,
-122.678750967673935,45.548753864327608,3172,2,303.470000000000027,I-5 SB on-ramp,0.400000000000000,1033,1034,,2,0.400000000000000,303.689999999999998,303.290000000000020,255,,"SRID=3857;LINESTRING(-13656457.60834 5707933.42778241,-13656466.2004204 5707950.4700772,-13656484.1096747 5707992.14736423,-13656497.3882047 5708027.00597803,-13656509.3167218 5708066.86091139,-13656518.6410048 5708104.62031714,-13656525.6126276 5708140.",2015-06-03 00:00:00-07,,
-122.678496496533981,45.579321394900404,3123,1,305.600000000000023,I-5NB N. of Lombard off-ramp,0.400000000000000,1021,3124,,3,0.400000000000000,305.759999999999991,305.360000000000014,256,,"SRID=3857;LINESTRING(-13656510.9962626 5713564.01855321,-13656509.2147724 5713520.98200975,-13656507.5610636 5713433.80524786,-13656507.9524663 5713322.01020435,-13656507.4127957 5712948.15390153,-13656508.054347 5712854.2897241,-13656508.8048126 5712744",2015-06-03 00:00:00-07,,
-122.400580371577561,45.544825080594109,3202,8,16.899999999999999,I-84 WB @ Marine Dr,0.480000000000000,0,3152,,2,0.480000000000000,16.899999999999999,16.420000000000002,310,,"SRID=3857;LINESTRING(-13626616.4111319 5707363.82565885,-13626556.7245642 5707397.01622914,-13626524.6620412 5707414.24516999,-13626407.4450674 5707477.36578809,-13626320.9091062 5707521.80663468,-13626243.5733393 5707560.10288478,-13626108.2181622 57076",2015-06-03 00:00:00-07,,
-122.665451214248478,45.357733587174195,3195,4,5.390000000000000,I-205 SB @ Blankenship,1.610000000000000,1115,1114,1,2,1.610000000000000,,,267,3102,"SRID=3857;LINESTRING(-13654670.4454 5677316.2699,-13654705.0326 5677378.6542,-13654780.883 5677522.2038,-13654845.8957 5677643.9189,-13654975.9306 5677884.2227,-13655056.5541 5678017.872,-13655134.7025 5678139.6787,-13655194.285 5678227.5533,-13655293.84",2013-07-01 09:00:00-07,,
-122.477102416947801,45.54151670556503,3146,8,13.039999999999999,I-84 WB @ 181st,1.120000000000000,3148,3144,1,3,1.120000000000000,,,306,3145,"SRID=3857;LINESTRING(-13632542.9647 5707042.2036,-13632574.1122 5707046.7581,-13632692.5677 5707061.1798,-13632811.5776 5707073.3194,-13632913.3431 5707082.1225,-13632989.6765 5707086.8273,-13633310.1647 5707105.1447,-13633406.9312 5707112.0136,-13633574",2012-12-31 23:00:00-08,,
-122.44934752431908,45.539356669290257,3148,8,14.400000000000000,I-84 WB @ 207th,0.700000000000000,1058,3146,1,3,0.700000000000000,,,307,3147,"SRID=3857;LINESTRING(-13630953.1289 5706836.3502,-13630965.884 5706835.8284,-13630972.7161 5706835.7833,-13631108.8686 5706834.8626,-13631226.1645 5706839.0851,-13631326.0876 5706845.508,-13631419.8768 5706855.3026,-13631493.0008 5706862.2327,-13631547.5",2012-12-31 23:00:00-08,,
-122.418816504713845,45.539870319847338,3152,8,15.940000000000000,I-84 WB @ 238th,0.860000000000000,3202,3150,1,3,0.860000000000000,,,309,3151,"SRID=3857;LINESTRING(-13626616.4112 5707363.8258,-13626676.0975 5707330.635,-13626756.8225 5707285.7432,-13627034.0218 5707135.9098,-13627081.0668 5707110.8736,-13627119.875 5707090.4334,-13627168.5677 5707065.2712,-13627207.6584 5707045.7832,-13627247.0",2012-12-31 23:00:00-08,,
-122.790584016500091,45.512691189414099,1087,11,68.549999999999997,Cedar Hills Blvd EB,0.950000000000000,1086,1088,,3,0.950000000000000,68.930000000000007,67.980000000000004,197,,"SRID=3857;LINESTRING(-13670122.4210545 5703209.35629499,-13669869.0094674 5703074.86976032,-13669459.5703703 5702848.56808053,-13669364.0425108 5702797.21883077,-13669180.1540472 5702698.36846401,-13668594.2888047 5702398.39766181,-13668222.6174561 57022",2015-06-03 00:00:00-07,,
-122.868036454477362,45.542205438162739,1129,12,64.239999999999995,185th to US26 WB,1.590000000000000,1136,3159,,2,1.590000000000000,64.950000000000003,63.359999999999999,198,,"SRID=3857;LINESTRING(-13676202.6421976 5706533.86775896,-13677039.7157799 5706982.76811415,-13678101.3697647 5707554.45483988,-13679347.1235775 5708225.50473924)",2015-06-03 00:00:00-07,,
-122.665876288166842,45.527339369430948,1097,7,0.100000000000000,Morrison BR To I-84,0.280000000000000,0,3125,,2,0.280000000000000,0.280000000000000,0.000000000000000,202,,"SRID=3857;LINESTRING(-13655047.4358007 5705140.99736761,-13655048.8897295 5705113.67003342,-13655053.896845 5705082.67395851,-13655061.9952799 5705043.66246234,-13655073.7020141 5705004.72995065,-13655092.9806144 5704951.38633062,-13655112.1460117 570490",2015-06-03 00:00:00-07,,
-122.546278683737654,45.574151913613889,232,,24.920000000000002,EB Airport Way (2R057) to NB I-205,0.630000000000000,,,,4,0.630000000000000,25.500000000000000,24.870000000000001,232,,"SRID=3857;LINESTRING(-13641847.9547074 5712266.8422445,-13641804.8450911 5712337.73486687,-13641785.8163289 5712374.1687489,-13641711.7328756 5712519.05854233,-13641692.4059318 5712561.98990196,-13641677.0802406 5712601.46196868,-13641647.1413358 5712677",2015-06-03 00:00:00-07,,
-122.678494686583434,45.548076916139365,3170,5,4.200000000000000,I-405 NB on-ramp,0.880000000000000,1133,0,,2,0.880000000000000,4.210000000000000,3.330000000000000,252,,"SRID=3857;LINESTRING(-13656996.1005297 5706651.19673997,-13656845.6377333 5706828.54998109,-13656629.1427355 5707072.30767009,-13656395.9061584 5707351.64083148,-13656335.1772272 5707424.36974549,-13656317.6564585 5707451.42115145,-13656304.4865694 57074",2015-06-03 00:00:00-07,,
-122.509344284885557,45.542698611732817,3142,8,11.470000000000001,I-84 WB @ 148th,1.060000000000000,3144,3140,1,3,1.060000000000000,,,304,3141,"SRID=3857;LINESTRING(-13636875.4057 5707304.4662,-13636977.0503 5707304.9602,-13637247.0814 5707309.8558,-13637376.3153 5707322.0346,-13637508.4407 5707338.7187,-13637681.5785 5707367.3869,-13637874.5904 5707400.1416,-13638042.5969 5707426.7929,-13638305",2012-12-31 23:00:00-08,,
-122.665674857849993,45.532878513360636,1035,2,302.170000000000016,Wheeler SB,0.690000000000000,3121,3120,1,2,0.690000000000000,,,1035,1018,"SRID=3857;LINESTRING(-13655242.3438 5706187.6258,-13655239.9746 5706183.5779,-13655200.4584 5706112.17,-13655182.3251 5706076.9027,-13655163.5587 5706037.8769,-13655141.8038 5705991.3705,-13655128.2154 5705957.8926,-13655113.5062 5705919.0476,-13655102.8",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.675676700295526,45.544168663301733,1034,2,303.100000000000023,Greeley Ave SB,0.480000000000000,3172,3121,1,2,0.480000000000000,,,1034,3171,"SRID=3857;LINESTRING(-13656457.6083 5707933.428,-13656447.9425 5707914.2552,-13656428.8779 5707885.006,-13656397.3928 5707842.8009,-13656356.983 5707792.2039,-13656270.2984 5707689.8995,-13656263.9305 5707682.3835,-13656225.4966 5707637.0234,-13656180.55",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.682845891049269,45.604154110712152,1027,2,307.350000000000023,Swift Blvd/Marine Dr SB,0.650000000000000,1026,1147,1,3,0.650000000000000,,,1027,1024,"SRID=3857;LINESTRING(-13656820.5229 5717768.7434,-13656834.4673 5717739.7829,-13656857.5746 5717680.8035,-13656875.843 5717631.3389,-13656891.3711 5717586.8364,-13656904.9951 5717546.008,-13656913.9702 5717508.7086,-13656929.9315 5717428.2726,-13656930.6",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.679170605368355,45.61168474601287,1026,2,307.899999999999977,Jantzen Beach SB,0.750000000000000,0,1027,1,3,0.750000000000000,,,1026,1025,"SRID=3857;LINESTRING(-13656173.054 5719356.5141,-13656358.9999 5718902.5251,-13656502.0015 5718558.4052,-13656505.3193 5718550.4239,-13656508.1379 5718543.641,-13656543.6882 5718453.1996,-13656569.8867 5718376.061,-13656609.6279 5718259.8839,-13656699.88",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.627889227050616,45.351654703442179,3104,4,7.600000000000000,I-205 SB @ Viewpoint,1.200000000000000,1104,1115,1,2,1.200000000000000,,,268,3103,"SRID=3857;LINESTRING(-13650075.4649 5677696.1553,-13650120.1156 5677659.5757,-13650298.2969 5677512.1812,-13650404.5252 5677427.0212,-13650527.4044 5677325.8256,-13650659.5024 5677219.3921,-13650779.5934 5677126.1775,-13650862.5634 5677061.5682,-13650960",2013-07-01 09:00:00-07,,
-122.693353980055363,45.466628781986913,1012,1,296.600000000000023,Multnomah Blvd NB,0.530000000000000,1011,1013,1,3,0.530000000000000,,,159,1108,"SRID=3857;LINESTRING(-13658266.8896843 5694766.87207619,-13658131.4732512 5694872.12456794,-13658011.1241148 5694971.4757847,-13657838.8794834 5695138.2989465,-13657730.5494928 5695258.07829277,-13657631.7969911 5695381.71151314)",2004-01-01 00:00:00-08,2014-10-23 00:00:00-07,
-122.673387467810414,45.494609546885584,1015,1,299.699999999999989,Macadam Ave NB,1.050000000000000,1014,1016,1,2,1.880000000000000,,,68,3187,"SRID=3857;LINESTRING(-13656205.0655068 5697153.29813037,-13656131.1833544 5697374.58853467,-13656110.5243541 5697652.85177498,-13656105.6221398 5697828.846264,-13656110.4667475 5697988.47922598,-13656113.8663416 5698250.41523442,-13656098.6123236 5698369",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.74423774066824,45.408091501399213,1038,2,291.250000000000000,Upper Boones SB,1.000000000000000,1131,1039,1,3,1.350000000000000,,,87,3197,"SRID=3857;LINESTRING(-13664156.5902879 5684880.49833755,-13664096.7034574 5685136.67693498,-13664067.4490865 5685265.08304932,-13664048.2719463 5685385.36362984,-13664020.1677067 5685612.16831639,-13664010.7611895 5686007.18984532,-13664008.6692132 56862",2004-01-01 00:00:00-08,2014-09-19 00:00:00-07,
-122.747984620611547,45.394726017968104,1039,2,290.399999999999977,Lower Boones SB,1.000000000000000,1038,1040,1,3,0.940000000000000,,,86,1005,"SRID=3857;LINESTRING(-13664690.1985547 5682971.52493639,-13664656.6614777 5683086.82254746,-13664604.0893645 5683265.24066911,-13664556.5753077 5683429.24324211,-13664467.7438368 5683758.35991317,-13664405.1304538 5683976.76065448,-13664343.3429961 56841",2004-01-01 00:00:00-08,2014-09-19 00:00:00-07,
-122.75434223967504,45.378703905671117,1040,2,289.379999999999995,Nyberg SB,2.200000000000000,1039,0,1,3,2.230000000000000,,,85,1003,"SRID=3857;LINESTRING(-13665559.5662618 5679804.77650825,-13665314.8307203 5680680.60143882,-13665262.5401453 5680866.71062386,-13665070.580504 5681560.43561529,-13664939.5169664 5682020.22738445,-13664886.4400811 5682210.79217993,-13664833.1394463 568240",2004-01-01 00:00:00-08,2014-09-19 00:00:00-07,
-122.572229084000227,45.420662906362622,1044,3,13.580000000000000,Lawnfield NB,0.880000000000000,1043,1124,1,3,0.690000000000000,,,221,1106,"SRID=3857;LINESTRING(-13644777.4080727 5686912.08636597,-13644770.3388483 5687143.119162,-13644746.2575887 5687321.33235205,-13644724.0438562 5687434.07938146,-13644654.5695861 5687601.59745373,-13644578.9879928 5687732.59622465,-13644481.4582446 5687873",2004-01-01 00:00:00-08,2014-12-02 16:17:40-08,
-122.567179310647859,45.437423346265902,1045,3,14.320000000000000,Sunnyside NB,0.710000000000000,1124,1046,1,4,0.940000000000000,,,223,1126,"SRID=3857;LINESTRING(-13643888.6409584 5691460.79967859,-13643775.5947103 5690936.03080005,-13643747.5167856 5690805.68462814,-13643668.235571 5690469.72518509,-13643632.5462279 5690307.7637151,-13643606.1282489 5690184.02842822,-13643570.260169 5689993.",2004-01-01 00:00:00-08,2014-12-01 16:01:20-08,
-122.572428860067987,45.457529095940856,1046,3,16.199999999999999,Johnson Cr NB,1.700000000000000,1045,1047,1,3,1.890000000000000,,,224,1098,"SRID=3857;LINESTRING(-13643888.6409584 5691460.79967859,-13644015.2973567 5692005.44683382,-13644049.2980913 5692154.5976788,-13644095.0085693 5692355.98761317,-13644220.1933455 5692877.10069431,-13644264.1531346 5693038.33531964,-13644298.2414199 569327",2004-01-01 00:00:00-08,2014-12-01 16:02:00-08,
-122.5656784345463,45.481389762075764,1047,3,18.100000000000001,Foster NB,1.790000000000000,1046,1117,1,3,1.600000000000000,,,225,1054,"SRID=3857;LINESTRING(-13643893.9399542 5696094.15846041,-13643896.7964586 5696213.30426393,-13643904.025981 5696349.17480318,-13643906.1925873 5696500.32701627,-13643929.0583382 5697080.66363156,-13643931.6174304 5697178.92440206,-13643939.7444969 569728",2004-01-01 00:00:00-08,2014-12-01 16:02:40-08,
